animal,block,family,sire,dam,trait,value
3325,12,B12.S1xD3,803,808,hatching,1
3326,12,B12.S1xD3,803,808,hatching,1
3327,12,B12.S1xD3,803,808,hatching,1
3328,12,B12.S1xD3,803,808,hatching,1
3329,12,B12.S1xD3,803,808,hatching,1
3330,12,B12.S1xD3,803,808,hatching,1
3331,12,B12.S1xD3,803,808,hatching,1
3332,12,B12.S1xD3,803,808,hatching,1
3333,12,B12.S1xD3,803,808,hatching,1
8201,12,B12.S1xD3,803,808,settling,1
8202,12,B12.S1xD3,803,808,settling,1
8203,12,B12.S1xD3,803,808,settling,1
8204,12,B12.S1xD3,803,808,settling,1
8205,12,B12.S1xD3,803,808,settling,1
8206,12,B12.S1xD3,803,808,settling,1
8207,12,B12.S1xD3,803,808,settling,1
8208,12,B12.S1xD3,803,808,settling,1
8209,12,B12.S1xD3,803,808,settling,0
8210,12,B12.S1xD3,803,808,settling,0
8211,12,B12.S1xD3,803,808,settling,0
8212,12,B12.S1xD3,803,808,settling,0
8213,12,B12.S1xD3,803,808,settling,0
8214,12,B12.S1xD3,803,808,settling,1
8215,12,B12.S1xD3,803,808,settling,1
8216,12,B12.S1xD3,803,808,settling,1
8217,12,B12.S1xD3,803,808,settling,1
8218,12,B12.S1xD3,803,808,settling,1
8219,12,B12.S1xD3,803,808,settling,1
8220,12,B12.S1xD3,803,808,settling,1
8221,12,B12.S1xD3,803,808,settling,1
8222,12,B12.S1xD3,803,808,settling,1
8223,12,B12.S1xD3,803,808,settling,1
8224,12,B12.S1xD3,803,808,settling,1
8225,12,B12.S1xD3,803,808,settling,1
8226,12,B12.S1xD3,803,808,settling,1
8227,12,B12.S1xD3,803,808,settling,0
8228,12,B12.S1xD3,803,808,settling,0
8229,12,B12.S1xD3,803,808,settling,0
8230,12,B12.S1xD3,803,808,settling,0
8231,12,B12.S1xD3,803,808,settling,0
8232,12,B12.S1xD3,803,808,settling,0
8233,12,B12.S1xD3,803,808,settling,0
8234,12,B12.S1xD3,803,808,settling,1
8235,12,B12.S1xD3,803,808,settling,1
8236,12,B12.S1xD3,803,808,settling,1
8237,12,B12.S1xD3,803,808,settling,1
8238,12,B12.S1xD3,803,808,settling,1
8239,12,B12.S1xD3,803,808,settling,1
8240,12,B12.S1xD3,803,808,settling,1
8241,12,B12.S1xD3,803,808,settling,1
8242,12,B12.S1xD3,803,808,settling,1
8243,12,B12.S1xD3,803,808,settling,1
8244,12,B12.S1xD3,803,808,settling,1
8245,12,B12.S1xD3,803,808,settling,1
8246,12,B12.S1xD3,803,808,settling,1
8247,12,B12.S1xD3,803,808,settling,0
8248,12,B12.S1xD3,803,808,settling,0
8249,12,B12.S1xD3,803,808,settling,0
8250,12,B12.S1xD3,803,808,settling,0
8251,12,B12.S1xD3,803,808,settling,0
8252,12,B12.S1xD3,803,808,settling,0
725,12,B12.S2xD1,804,806,h.length,208.29
725,12,B12.S2xD1,804,806,n.length,459.45
726,12,B12.S2xD1,804,806,h.length,198.03
726,12,B12.S2xD1,804,806,n.length,461.87
727,12,B12.S2xD1,804,806,h.length,205.63
727,12,B12.S2xD1,804,806,n.length,470.41
728,12,B12.S2xD1,804,806,h.length,200.79
728,12,B12.S2xD1,804,806,n.length,457.34
729,12,B12.S2xD1,804,806,h.length,217.45
729,12,B12.S2xD1,804,806,n.length,454.74
730,12,B12.S2xD1,804,806,h.length,203
730,12,B12.S2xD1,804,806,n.length,466.83
731,12,B12.S2xD1,804,806,h.length,211.22
731,12,B12.S2xD1,804,806,n.length,471.14
732,12,B12.S2xD1,804,806,h.length,214.75
732,12,B12.S2xD1,804,806,n.length,467.66
733,12,B12.S2xD1,804,806,h.length,196.09
733,12,B12.S2xD1,804,806,n.length,448.91
734,12,B12.S2xD1,804,806,h.length,199.19
734,12,B12.S2xD1,804,806,n.length,455.52
735,12,B12.S2xD1,804,806,h.length,201.95
735,12,B12.S2xD1,804,806,n.length,478.08
736,12,B12.S2xD1,804,806,h.length,207.13
736,12,B12.S2xD1,804,806,n.length,465.55
3334,12,B12.S2xD1,804,806,hatching,1
3335,12,B12.S2xD1,804,806,hatching,1
3336,12,B12.S2xD1,804,806,hatching,1
3337,12,B12.S2xD1,804,806,hatching,1
3338,12,B12.S2xD1,804,806,hatching,1
3339,12,B12.S2xD1,804,806,hatching,1
3340,12,B12.S2xD1,804,806,hatching,1
3341,12,B12.S2xD1,804,806,hatching,1
3342,12,B12.S2xD1,804,806,hatching,1
3343,12,B12.S2xD1,804,806,hatching,1
3344,12,B12.S2xD1,804,806,hatching,1
3345,12,B12.S2xD1,804,806,hatching,1
3346,12,B12.S2xD1,804,806,hatching,1
3347,12,B12.S2xD1,804,806,hatching,1
3348,12,B12.S2xD1,804,806,hatching,1
3349,12,B12.S2xD1,804,806,hatching,1
3350,12,B12.S2xD1,804,806,hatching,1
3351,12,B12.S2xD1,804,806,hatching,1
3352,12,B12.S2xD1,804,806,hatching,1
3353,12,B12.S2xD1,804,806,hatching,1
3354,12,B12.S2xD1,804,806,hatching,1
3355,12,B12.S2xD1,804,806,hatching,1
3356,12,B12.S2xD1,804,806,hatching,1
3357,12,B12.S2xD1,804,806,hatching,1
3358,12,B12.S2xD1,804,806,hatching,1
3359,12,B12.S2xD1,804,806,hatching,1
3360,12,B12.S2xD1,804,806,hatching,1
3361,12,B12.S2xD1,804,806,hatching,1
3362,12,B12.S2xD1,804,806,hatching,1
3363,12,B12.S2xD1,804,806,hatching,1
3364,12,B12.S2xD1,804,806,hatching,1
3365,12,B12.S2xD1,804,806,hatching,1
3366,12,B12.S2xD1,804,806,hatching,1
3367,12,B12.S2xD1,804,806,hatching,1
3368,12,B12.S2xD1,804,806,hatching,1
3369,12,B12.S2xD1,804,806,hatching,1
3370,12,B12.S2xD1,804,806,hatching,1
3371,12,B12.S2xD1,804,806,hatching,1
3372,12,B12.S2xD1,804,806,hatching,1
3373,12,B12.S2xD1,804,806,hatching,1
3374,12,B12.S2xD1,804,806,hatching,1
3375,12,B12.S2xD1,804,806,hatching,1
3376,12,B12.S2xD1,804,806,hatching,1
3377,12,B12.S2xD1,804,806,hatching,1
3378,12,B12.S2xD1,804,806,hatching,1
3379,12,B12.S2xD1,804,806,hatching,1
3380,12,B12.S2xD1,804,806,hatching,1
3381,12,B12.S2xD1,804,806,hatching,1
3382,12,B12.S2xD1,804,806,hatching,1
3383,12,B12.S2xD1,804,806,hatching,1
3384,12,B12.S2xD1,804,806,hatching,1
3385,12,B12.S2xD1,804,806,hatching,1
3386,12,B12.S2xD1,804,806,hatching,0
3387,12,B12.S2xD1,804,806,hatching,0
8253,12,B12.S2xD1,804,806,settling,1
8254,12,B12.S2xD1,804,806,settling,1
8255,12,B12.S2xD1,804,806,settling,1
8256,12,B12.S2xD1,804,806,settling,1
8257,12,B12.S2xD1,804,806,settling,1
8258,12,B12.S2xD1,804,806,settling,1
8259,12,B12.S2xD1,804,806,settling,1
8260,12,B12.S2xD1,804,806,settling,1
8261,12,B12.S2xD1,804,806,settling,1
8262,12,B12.S2xD1,804,806,settling,0
8263,12,B12.S2xD1,804,806,settling,0
8264,12,B12.S2xD1,804,806,settling,0
8265,12,B12.S2xD1,804,806,settling,0
8266,12,B12.S2xD1,804,806,settling,0
8267,12,B12.S2xD1,804,806,settling,0
8268,12,B12.S2xD1,804,806,settling,0
8269,12,B12.S2xD1,804,806,settling,0
8270,12,B12.S2xD1,804,806,settling,0
8271,12,B12.S2xD1,804,806,settling,0
8272,12,B12.S2xD1,804,806,settling,0
8273,12,B12.S2xD1,804,806,settling,0
8274,12,B12.S2xD1,804,806,settling,1
8275,12,B12.S2xD1,804,806,settling,1
8276,12,B12.S2xD1,804,806,settling,1
8277,12,B12.S2xD1,804,806,settling,1
8278,12,B12.S2xD1,804,806,settling,1
8279,12,B12.S2xD1,804,806,settling,1
8280,12,B12.S2xD1,804,806,settling,1
8281,12,B12.S2xD1,804,806,settling,1
8282,12,B12.S2xD1,804,806,settling,1
8283,12,B12.S2xD1,804,806,settling,1
8284,12,B12.S2xD1,804,806,settling,1
8285,12,B12.S2xD1,804,806,settling,0
8286,12,B12.S2xD1,804,806,settling,0
8287,12,B12.S2xD1,804,806,settling,0
8288,12,B12.S2xD1,804,806,settling,0
8289,12,B12.S2xD1,804,806,settling,0
8290,12,B12.S2xD1,804,806,settling,0
8291,12,B12.S2xD1,804,806,settling,0
8292,12,B12.S2xD1,804,806,settling,0
8293,12,B12.S2xD1,804,806,settling,0
8294,12,B12.S2xD1,804,806,settling,1
8295,12,B12.S2xD1,804,806,settling,1
8296,12,B12.S2xD1,804,806,settling,1
8297,12,B12.S2xD1,804,806,settling,1
8298,12,B12.S2xD1,804,806,settling,1
8299,12,B12.S2xD1,804,806,settling,1
8300,12,B12.S2xD1,804,806,settling,1
8301,12,B12.S2xD1,804,806,settling,1
8302,12,B12.S2xD1,804,806,settling,1
8303,12,B12.S2xD1,804,806,settling,0
8304,12,B12.S2xD1,804,806,settling,0
8305,12,B12.S2xD1,804,806,settling,0
8306,12,B12.S2xD1,804,806,settling,0
8307,12,B12.S2xD1,804,806,settling,0
8308,12,B12.S2xD1,804,806,settling,0
8309,12,B12.S2xD1,804,806,settling,0
8310,12,B12.S2xD1,804,806,settling,0
8311,12,B12.S2xD1,804,806,settling,0
8312,12,B12.S2xD1,804,806,settling,0
8313,12,B12.S2xD1,804,806,settling,0
8314,12,B12.S2xD1,804,806,settling,0
8315,12,B12.S2xD1,804,806,settling,0
8316,12,B12.S2xD1,804,806,settling,0
737,12,B12.S2xD2,804,807,h.length,193.81
737,12,B12.S2xD2,804,807,n.length,429.28
738,12,B12.S2xD2,804,807,h.length,201.85
738,12,B12.S2xD2,804,807,n.length,416.47
739,12,B12.S2xD2,804,807,h.length,199.61
739,12,B12.S2xD2,804,807,n.length,416.67
740,12,B12.S2xD2,804,807,h.length,209.54
740,12,B12.S2xD2,804,807,n.length,437.93
741,12,B12.S2xD2,804,807,h.length,195.45
741,12,B12.S2xD2,804,807,n.length,421.06
742,12,B12.S2xD2,804,807,h.length,193.42
742,12,B12.S2xD2,804,807,n.length,424.15
743,12,B12.S2xD2,804,807,h.length,197.53
743,12,B12.S2xD2,804,807,n.length,412.48
744,12,B12.S2xD2,804,807,h.length,186.76
744,12,B12.S2xD2,804,807,n.length,418.09
745,12,B12.S2xD2,804,807,h.length,198.68
745,12,B12.S2xD2,804,807,n.length,417.2
746,12,B12.S2xD2,804,807,h.length,183.97
746,12,B12.S2xD2,804,807,n.length,402.15
747,12,B12.S2xD2,804,807,h.length,192.66
747,12,B12.S2xD2,804,807,n.length,427.97
748,12,B12.S2xD2,804,807,h.length,196.48
748,12,B12.S2xD2,804,807,n.length,432.45
3388,12,B12.S2xD2,804,807,hatching,1
3389,12,B12.S2xD2,804,807,hatching,1
3390,12,B12.S2xD2,804,807,hatching,1
3391,12,B12.S2xD2,804,807,hatching,1
3392,12,B12.S2xD2,804,807,hatching,1
3393,12,B12.S2xD2,804,807,hatching,1
3394,12,B12.S2xD2,804,807,hatching,1
3395,12,B12.S2xD2,804,807,hatching,1
3396,12,B12.S2xD2,804,807,hatching,1
3397,12,B12.S2xD2,804,807,hatching,1
3398,12,B12.S2xD2,804,807,hatching,1
3399,12,B12.S2xD2,804,807,hatching,1
3400,12,B12.S2xD2,804,807,hatching,1
3401,12,B12.S2xD2,804,807,hatching,1
3402,12,B12.S2xD2,804,807,hatching,1
3403,12,B12.S2xD2,804,807,hatching,1
3404,12,B12.S2xD2,804,807,hatching,0
3405,12,B12.S2xD2,804,807,hatching,0
3406,12,B12.S2xD2,804,807,hatching,1
3407,12,B12.S2xD2,804,807,hatching,1
3408,12,B12.S2xD2,804,807,hatching,1
3409,12,B12.S2xD2,804,807,hatching,1
3410,12,B12.S2xD2,804,807,hatching,1
3411,12,B12.S2xD2,804,807,hatching,1
3412,12,B12.S2xD2,804,807,hatching,1
3413,12,B12.S2xD2,804,807,hatching,1
3414,12,B12.S2xD2,804,807,hatching,1
3415,12,B12.S2xD2,804,807,hatching,1
3416,12,B12.S2xD2,804,807,hatching,1
3417,12,B12.S2xD2,804,807,hatching,1
3418,12,B12.S2xD2,804,807,hatching,1
3419,12,B12.S2xD2,804,807,hatching,1
3420,12,B12.S2xD2,804,807,hatching,1
8317,12,B12.S2xD2,804,807,settling,1
8318,12,B12.S2xD2,804,807,settling,1
8319,12,B12.S2xD2,804,807,settling,1
8320,12,B12.S2xD2,804,807,settling,1
8321,12,B12.S2xD2,804,807,settling,1
8322,12,B12.S2xD2,804,807,settling,1
8323,12,B12.S2xD2,804,807,settling,1
8324,12,B12.S2xD2,804,807,settling,1
8325,12,B12.S2xD2,804,807,settling,1
8326,12,B12.S2xD2,804,807,settling,1
8327,12,B12.S2xD2,804,807,settling,1
8328,12,B12.S2xD2,804,807,settling,1
8329,12,B12.S2xD2,804,807,settling,1
8330,12,B12.S2xD2,804,807,settling,1
8331,12,B12.S2xD2,804,807,settling,0
8332,12,B12.S2xD2,804,807,settling,0
8333,12,B12.S2xD2,804,807,settling,0
8334,12,B12.S2xD2,804,807,settling,0
8335,12,B12.S2xD2,804,807,settling,0
8336,12,B12.S2xD2,804,807,settling,0
8337,12,B12.S2xD2,804,807,settling,0
8338,12,B12.S2xD2,804,807,settling,1
8339,12,B12.S2xD2,804,807,settling,1
8340,12,B12.S2xD2,804,807,settling,1
8341,12,B12.S2xD2,804,807,settling,1
8342,12,B12.S2xD2,804,807,settling,1
8343,12,B12.S2xD2,804,807,settling,1
8344,12,B12.S2xD2,804,807,settling,1
8345,12,B12.S2xD2,804,807,settling,0
8346,12,B12.S2xD2,804,807,settling,0
8347,12,B12.S2xD2,804,807,settling,0
8348,12,B12.S2xD2,804,807,settling,0
8349,12,B12.S2xD2,804,807,settling,0
8350,12,B12.S2xD2,804,807,settling,0
8351,12,B12.S2xD2,804,807,settling,0
8352,12,B12.S2xD2,804,807,settling,0
8353,12,B12.S2xD2,804,807,settling,0
8354,12,B12.S2xD2,804,807,settling,0
8355,12,B12.S2xD2,804,807,settling,0
8356,12,B12.S2xD2,804,807,settling,0
8357,12,B12.S2xD2,804,807,settling,0
8358,12,B12.S2xD2,804,807,settling,1
8359,12,B12.S2xD2,804,807,settling,1
8360,12,B12.S2xD2,804,807,settling,1
8361,12,B12.S2xD2,804,807,settling,1
8362,12,B12.S2xD2,804,807,settling,1
8363,12,B12.S2xD2,804,807,settling,1
8364,12,B12.S2xD2,804,807,settling,1
8365,12,B12.S2xD2,804,807,settling,1
8366,12,B12.S2xD2,804,807,settling,1
8367,12,B12.S2xD2,804,807,settling,1
8368,12,B12.S2xD2,804,807,settling,1
8369,12,B12.S2xD2,804,807,settling,1
8370,12,B12.S2xD2,804,807,settling,1
8371,12,B12.S2xD2,804,807,settling,1
8372,12,B12.S2xD2,804,807,settling,1
8373,12,B12.S2xD2,804,807,settling,1
8374,12,B12.S2xD2,804,807,settling,0
8375,12,B12.S2xD2,804,807,settling,0
8376,12,B12.S2xD2,804,807,settling,0
8377,12,B12.S2xD2,804,807,settling,0
8378,12,B12.S2xD2,804,807,settling,0
749,12,B12.S2xD3,804,808,h.length,202.83
749,12,B12.S2xD3,804,808,n.length,467.54
750,12,B12.S2xD3,804,808,h.length,208.64
750,12,B12.S2xD3,804,808,n.length,451.08
751,12,B12.S2xD3,804,808,h.length,211.56
751,12,B12.S2xD3,804,808,n.length,475.58
752,12,B12.S2xD3,804,808,h.length,210.57
752,12,B12.S2xD3,804,808,n.length,475.19
753,12,B12.S2xD3,804,808,h.length,216.82
753,12,B12.S2xD3,804,808,n.length,471.54
754,12,B12.S2xD3,804,808,h.length,211.18
754,12,B12.S2xD3,804,808,n.length,484.45
755,12,B12.S2xD3,804,808,h.length,196.75
755,12,B12.S2xD3,804,808,n.length,480.04
756,12,B12.S2xD3,804,808,h.length,205.39
756,12,B12.S2xD3,804,808,n.length,460.39
757,12,B12.S2xD3,804,808,h.length,210.92
757,12,B12.S2xD3,804,808,n.length,482.5
758,12,B12.S2xD3,804,808,h.length,209.13
758,12,B12.S2xD3,804,808,n.length,479.01
759,12,B12.S2xD3,804,808,h.length,211.89
759,12,B12.S2xD3,804,808,n.length,480.91
760,12,B12.S2xD3,804,808,h.length,216.57
760,12,B12.S2xD3,804,808,n.length,480.75
3421,12,B12.S2xD3,804,808,hatching,1
3422,12,B12.S2xD3,804,808,hatching,1
3423,12,B12.S2xD3,804,808,hatching,1
3424,12,B12.S2xD3,804,808,hatching,1
3425,12,B12.S2xD3,804,808,hatching,1
3426,12,B12.S2xD3,804,808,hatching,1
3427,12,B12.S2xD3,804,808,hatching,1
3428,12,B12.S2xD3,804,808,hatching,1
3429,12,B12.S2xD3,804,808,hatching,1
3430,12,B12.S2xD3,804,808,hatching,1
3431,12,B12.S2xD3,804,808,hatching,1
3432,12,B12.S2xD3,804,808,hatching,1
3433,12,B12.S2xD3,804,808,hatching,1
3434,12,B12.S2xD3,804,808,hatching,1
3435,12,B12.S2xD3,804,808,hatching,1
3436,12,B12.S2xD3,804,808,hatching,1
3437,12,B12.S2xD3,804,808,hatching,1
3438,12,B12.S2xD3,804,808,hatching,1
3439,12,B12.S2xD3,804,808,hatching,1
3440,12,B12.S2xD3,804,808,hatching,1
3441,12,B12.S2xD3,804,808,hatching,1
3442,12,B12.S2xD3,804,808,hatching,1
3443,12,B12.S2xD3,804,808,hatching,1
3444,12,B12.S2xD3,804,808,hatching,1
3445,12,B12.S2xD3,804,808,hatching,1
3446,12,B12.S2xD3,804,808,hatching,1
3447,12,B12.S2xD3,804,808,hatching,1
3448,12,B12.S2xD3,804,808,hatching,1
3449,12,B12.S2xD3,804,808,hatching,1
3450,12,B12.S2xD3,804,808,hatching,1
3451,12,B12.S2xD3,804,808,hatching,1
3452,12,B12.S2xD3,804,808,hatching,1
3453,12,B12.S2xD3,804,808,hatching,1
3454,12,B12.S2xD3,804,808,hatching,1
3455,12,B12.S2xD3,804,808,hatching,1
3456,12,B12.S2xD3,804,808,hatching,1
3457,12,B12.S2xD3,804,808,hatching,1
3458,12,B12.S2xD3,804,808,hatching,0
3459,12,B12.S2xD3,804,808,hatching,1
3460,12,B12.S2xD3,804,808,hatching,1
3461,12,B12.S2xD3,804,808,hatching,1
3462,12,B12.S2xD3,804,808,hatching,1
3463,12,B12.S2xD3,804,808,hatching,1
3464,12,B12.S2xD3,804,808,hatching,1
3465,12,B12.S2xD3,804,808,hatching,1
3466,12,B12.S2xD3,804,808,hatching,1
3467,12,B12.S2xD3,804,808,hatching,1
3468,12,B12.S2xD3,804,808,hatching,1
3469,12,B12.S2xD3,804,808,hatching,1
8379,12,B12.S2xD3,804,808,settling,1
8380,12,B12.S2xD3,804,808,settling,1
8381,12,B12.S2xD3,804,808,settling,1
8382,12,B12.S2xD3,804,808,settling,1
8383,12,B12.S2xD3,804,808,settling,1
8384,12,B12.S2xD3,804,808,settling,1
8385,12,B12.S2xD3,804,808,settling,0
8386,12,B12.S2xD3,804,808,settling,0
8387,12,B12.S2xD3,804,808,settling,0
8388,12,B12.S2xD3,804,808,settling,0
8389,12,B12.S2xD3,804,808,settling,0
8390,12,B12.S2xD3,804,808,settling,0
8391,12,B12.S2xD3,804,808,settling,0
8392,12,B12.S2xD3,804,808,settling,0
8393,12,B12.S2xD3,804,808,settling,0
8394,12,B12.S2xD3,804,808,settling,0
8395,12,B12.S2xD3,804,808,settling,0
8396,12,B12.S2xD3,804,808,settling,0
8397,12,B12.S2xD3,804,808,settling,0
8398,12,B12.S2xD3,804,808,settling,0
8399,12,B12.S2xD3,804,808,settling,0
8400,12,B12.S2xD3,804,808,settling,1
8401,12,B12.S2xD3,804,808,settling,1
8402,12,B12.S2xD3,804,808,settling,1
8403,12,B12.S2xD3,804,808,settling,1
8404,12,B12.S2xD3,804,808,settling,1
8405,12,B12.S2xD3,804,808,settling,1
8406,12,B12.S2xD3,804,808,settling,1
8407,12,B12.S2xD3,804,808,settling,1
8408,12,B12.S2xD3,804,808,settling,1
8409,12,B12.S2xD3,804,808,settling,1
8410,12,B12.S2xD3,804,808,settling,0
8411,12,B12.S2xD3,804,808,settling,0
8412,12,B12.S2xD3,804,808,settling,0
8413,12,B12.S2xD3,804,808,settling,0
8414,12,B12.S2xD3,804,808,settling,0
8415,12,B12.S2xD3,804,808,settling,0
8416,12,B12.S2xD3,804,808,settling,0
8417,12,B12.S2xD3,804,808,settling,0
8418,12,B12.S2xD3,804,808,settling,0
8419,12,B12.S2xD3,804,808,settling,0
8420,12,B12.S2xD3,804,808,settling,1
8421,12,B12.S2xD3,804,808,settling,1
8422,12,B12.S2xD3,804,808,settling,1
8423,12,B12.S2xD3,804,808,settling,1
8424,12,B12.S2xD3,804,808,settling,1
8425,12,B12.S2xD3,804,808,settling,1
8426,12,B12.S2xD3,804,808,settling,1
8427,12,B12.S2xD3,804,808,settling,1
8428,12,B12.S2xD3,804,808,settling,1
8429,12,B12.S2xD3,804,808,settling,0
8430,12,B12.S2xD3,804,808,settling,0
8431,12,B12.S2xD3,804,808,settling,0
8432,12,B12.S2xD3,804,808,settling,0
8433,12,B12.S2xD3,804,808,settling,0
8434,12,B12.S2xD3,804,808,settling,0
8435,12,B12.S2xD3,804,808,settling,0
8436,12,B12.S2xD3,804,808,settling,0
8437,12,B12.S2xD3,804,808,settling,0
761,12,B12.S3xD1,805,806,h.length,217.05
761,12,B12.S3xD1,805,806,n.length,470.04
762,12,B12.S3xD1,805,806,h.length,205.77
762,12,B12.S3xD1,805,806,n.length,464.05
763,12,B12.S3xD1,805,806,h.length,205.11
763,12,B12.S3xD1,805,806,n.length,462.48
764,12,B12.S3xD1,805,806,h.length,207.63
764,12,B12.S3xD1,805,806,n.length,464.09
765,12,B12.S3xD1,805,806,h.length,210.79
765,12,B12.S3xD1,805,806,n.length,441.85
766,12,B12.S3xD1,805,806,h.length,196.74
766,12,B12.S3xD1,805,806,n.length,465.32
767,12,B12.S3xD1,805,806,h.length,211.58
767,12,B12.S3xD1,805,806,n.length,463.41
768,12,B12.S3xD1,805,806,h.length,196.76
768,12,B12.S3xD1,805,806,n.length,444.44
769,12,B12.S3xD1,805,806,h.length,201.13
769,12,B12.S3xD1,805,806,n.length,455.2
770,12,B12.S3xD1,805,806,h.length,199.52
770,12,B12.S3xD1,805,806,n.length,435.03
771,12,B12.S3xD1,805,806,h.length,202.56
771,12,B12.S3xD1,805,806,n.length,459.13
772,12,B12.S3xD1,805,806,h.length,215.73
772,12,B12.S3xD1,805,806,n.length,468.44
3470,12,B12.S3xD1,805,806,hatching,1
3471,12,B12.S3xD1,805,806,hatching,1
3472,12,B12.S3xD1,805,806,hatching,1
3473,12,B12.S3xD1,805,806,hatching,1
3474,12,B12.S3xD1,805,806,hatching,1
3475,12,B12.S3xD1,805,806,hatching,1
3476,12,B12.S3xD1,805,806,hatching,1
3477,12,B12.S3xD1,805,806,hatching,1
3478,12,B12.S3xD1,805,806,hatching,1
3479,12,B12.S3xD1,805,806,hatching,1
3480,12,B12.S3xD1,805,806,hatching,1
3481,12,B12.S3xD1,805,806,hatching,1
3482,12,B12.S3xD1,805,806,hatching,1
3483,12,B12.S3xD1,805,806,hatching,1
3484,12,B12.S3xD1,805,806,hatching,1
3485,12,B12.S3xD1,805,806,hatching,1
3486,12,B12.S3xD1,805,806,hatching,1
3487,12,B12.S3xD1,805,806,hatching,1
3488,12,B12.S3xD1,805,806,hatching,1
3489,12,B12.S3xD1,805,806,hatching,1
3490,12,B12.S3xD1,805,806,hatching,1
3491,12,B12.S3xD1,805,806,hatching,1
3492,12,B12.S3xD1,805,806,hatching,1
3493,12,B12.S3xD1,805,806,hatching,1
3494,12,B12.S3xD1,805,806,hatching,1
3495,12,B12.S3xD1,805,806,hatching,1
3496,12,B12.S3xD1,805,806,hatching,1
3497,12,B12.S3xD1,805,806,hatching,1
3498,12,B12.S3xD1,805,806,hatching,1
3499,12,B12.S3xD1,805,806,hatching,1
3500,12,B12.S3xD1,805,806,hatching,1
3501,12,B12.S3xD1,805,806,hatching,1
3502,12,B12.S3xD1,805,806,hatching,1
3503,12,B12.S3xD1,805,806,hatching,1
3504,12,B12.S3xD1,805,806,hatching,1
3505,12,B12.S3xD1,805,806,hatching,1
3506,12,B12.S3xD1,805,806,hatching,1
3507,12,B12.S3xD1,805,806,hatching,1
3508,12,B12.S3xD1,805,806,hatching,0
3509,12,B12.S3xD1,805,806,hatching,0
3510,12,B12.S3xD1,805,806,hatching,0
3511,12,B12.S3xD1,805,806,hatching,1
3512,12,B12.S3xD1,805,806,hatching,1
3513,12,B12.S3xD1,805,806,hatching,1
3514,12,B12.S3xD1,805,806,hatching,1
3515,12,B12.S3xD1,805,806,hatching,1
3516,12,B12.S3xD1,805,806,hatching,1
3517,12,B12.S3xD1,805,806,hatching,1
3518,12,B12.S3xD1,805,806,hatching,1
3519,12,B12.S3xD1,805,806,hatching,1
3520,12,B12.S3xD1,805,806,hatching,1
3521,12,B12.S3xD1,805,806,hatching,1
3522,12,B12.S3xD1,805,806,hatching,1
3523,12,B12.S3xD1,805,806,hatching,1
3524,12,B12.S3xD1,805,806,hatching,1
3525,12,B12.S3xD1,805,806,hatching,1
3526,12,B12.S3xD1,805,806,hatching,1
3527,12,B12.S3xD1,805,806,hatching,1
3528,12,B12.S3xD1,805,806,hatching,1
3529,12,B12.S3xD1,805,806,hatching,0
3530,12,B12.S3xD1,805,806,hatching,0
3531,12,B12.S3xD1,805,806,hatching,0
3532,12,B12.S3xD1,805,806,hatching,0
8438,12,B12.S3xD1,805,806,settling,1
8439,12,B12.S3xD1,805,806,settling,1
8440,12,B12.S3xD1,805,806,settling,1
8441,12,B12.S3xD1,805,806,settling,1
8442,12,B12.S3xD1,805,806,settling,1
8443,12,B12.S3xD1,805,806,settling,1
8444,12,B12.S3xD1,805,806,settling,1
8445,12,B12.S3xD1,805,806,settling,1
8446,12,B12.S3xD1,805,806,settling,1
8447,12,B12.S3xD1,805,806,settling,1
8448,12,B12.S3xD1,805,806,settling,1
8449,12,B12.S3xD1,805,806,settling,1
8450,12,B12.S3xD1,805,806,settling,1
8451,12,B12.S3xD1,805,806,settling,1
8452,12,B12.S3xD1,805,806,settling,1
8453,12,B12.S3xD1,805,806,settling,1
8454,12,B12.S3xD1,805,806,settling,0
8455,12,B12.S3xD1,805,806,settling,0
8456,12,B12.S3xD1,805,806,settling,0
8457,12,B12.S3xD1,805,806,settling,0
8458,12,B12.S3xD1,805,806,settling,0
8459,12,B12.S3xD1,805,806,settling,1
8460,12,B12.S3xD1,805,806,settling,1
8461,12,B12.S3xD1,805,806,settling,1
8462,12,B12.S3xD1,805,806,settling,1
8463,12,B12.S3xD1,805,806,settling,1
8464,12,B12.S3xD1,805,806,settling,1
8465,12,B12.S3xD1,805,806,settling,1
8466,12,B12.S3xD1,805,806,settling,1
8467,12,B12.S3xD1,805,806,settling,1
8468,12,B12.S3xD1,805,806,settling,1
8469,12,B12.S3xD1,805,806,settling,1
8470,12,B12.S3xD1,805,806,settling,1
