"animal","block","family","sire","dam","trait","value","dish"
2840,10,"B10.S2xD3",682,688,"hatching",1,217
2841,10,"B10.S2xD3",682,688,"hatching",1,217
2842,10,"B10.S2xD3",682,688,"hatching",1,217
2843,10,"B10.S2xD3",682,688,"hatching",1,217
2844,10,"B10.S2xD3",682,688,"hatching",1,217
2845,10,"B10.S2xD3",682,688,"hatching",1,217
2846,10,"B10.S2xD3",682,688,"hatching",1,217
2847,10,"B10.S2xD3",682,688,"hatching",1,217
2848,10,"B10.S2xD3",682,688,"hatching",1,217
2849,10,"B10.S2xD3",682,688,"hatching",1,217
2850,10,"B10.S2xD3",682,688,"hatching",0,217
2851,10,"B10.S2xD3",682,688,"hatching",0,217
2852,10,"B10.S2xD3",682,688,"hatching",0,217
2853,10,"B10.S2xD3",682,688,"hatching",1,218
2854,10,"B10.S2xD3",682,688,"hatching",1,218
2855,10,"B10.S2xD3",682,688,"hatching",1,218
2856,10,"B10.S2xD3",682,688,"hatching",1,218
2857,10,"B10.S2xD3",682,688,"hatching",1,218
2858,10,"B10.S2xD3",682,688,"hatching",1,218
2859,10,"B10.S2xD3",682,688,"hatching",1,218
2860,10,"B10.S2xD3",682,688,"hatching",1,218
2861,10,"B10.S2xD3",682,688,"hatching",1,218
2862,10,"B10.S2xD3",682,688,"hatching",1,218
2863,10,"B10.S2xD3",682,688,"hatching",1,218
2864,10,"B10.S2xD3",682,688,"hatching",1,218
2865,10,"B10.S2xD3",682,688,"hatching",1,218
2866,10,"B10.S2xD3",682,688,"hatching",1,218
2867,10,"B10.S2xD3",682,688,"hatching",1,218
2868,10,"B10.S2xD3",682,688,"hatching",1,218
2869,10,"B10.S2xD3",682,688,"hatching",1,218
2870,10,"B10.S2xD3",682,688,"hatching",1,218
2871,10,"B10.S2xD3",682,688,"hatching",1,218
2872,10,"B10.S2xD3",682,688,"hatching",0,218
2873,10,"B10.S2xD3",682,688,"hatching",0,218
7524,10,"B10.S2xD3",682,688,"settling",1,219
7525,10,"B10.S2xD3",682,688,"settling",1,219
7526,10,"B10.S2xD3",682,688,"settling",1,219
7527,10,"B10.S2xD3",682,688,"settling",1,219
7528,10,"B10.S2xD3",682,688,"settling",1,219
7529,10,"B10.S2xD3",682,688,"settling",1,219
7530,10,"B10.S2xD3",682,688,"settling",1,219
7531,10,"B10.S2xD3",682,688,"settling",0,219
7532,10,"B10.S2xD3",682,688,"settling",0,219
7533,10,"B10.S2xD3",682,688,"settling",0,219
7534,10,"B10.S2xD3",682,688,"settling",0,219
7535,10,"B10.S2xD3",682,688,"settling",0,219
7536,10,"B10.S2xD3",682,688,"settling",0,219
7537,10,"B10.S2xD3",682,688,"settling",0,219
7538,10,"B10.S2xD3",682,688,"settling",0,219
7539,10,"B10.S2xD3",682,688,"settling",1,220
7540,10,"B10.S2xD3",682,688,"settling",1,220
7541,10,"B10.S2xD3",682,688,"settling",1,220
7542,10,"B10.S2xD3",682,688,"settling",1,220
7543,10,"B10.S2xD3",682,688,"settling",1,220
7544,10,"B10.S2xD3",682,688,"settling",1,220
7545,10,"B10.S2xD3",682,688,"settling",1,220
7546,10,"B10.S2xD3",682,688,"settling",1,220
7547,10,"B10.S2xD3",682,688,"settling",0,220
7548,10,"B10.S2xD3",682,688,"settling",0,220
7549,10,"B10.S2xD3",682,688,"settling",0,220
7550,10,"B10.S2xD3",682,688,"settling",0,220
7551,10,"B10.S2xD3",682,688,"settling",0,220
7552,10,"B10.S2xD3",682,688,"settling",0,220
7553,10,"B10.S2xD3",682,688,"settling",0,220
7554,10,"B10.S2xD3",682,688,"settling",0,220
7555,10,"B10.S2xD3",682,688,"settling",0,220
7556,10,"B10.S2xD3",682,688,"settling",0,220
7557,10,"B10.S2xD3",682,688,"settling",1,221
7558,10,"B10.S2xD3",682,688,"settling",1,221
7559,10,"B10.S2xD3",682,688,"settling",1,221
7560,10,"B10.S2xD3",682,688,"settling",1,221
7561,10,"B10.S2xD3",682,688,"settling",0,221
7562,10,"B10.S2xD3",682,688,"settling",0,221
7563,10,"B10.S2xD3",682,688,"settling",0,221
7564,10,"B10.S2xD3",682,688,"settling",0,221
7565,10,"B10.S2xD3",682,688,"settling",0,221
7566,10,"B10.S2xD3",682,688,"settling",0,221
7567,10,"B10.S2xD3",682,688,"settling",0,221
7568,10,"B10.S2xD3",682,688,"settling",0,221
7569,10,"B10.S2xD3",682,688,"settling",0,221
7570,10,"B10.S2xD3",682,688,"settling",0,221
7571,10,"B10.S2xD3",682,688,"settling",0,221
7572,10,"B10.S2xD3",682,688,"settling",0,221
564,11,"B11.S1xD1",797,800,"h.length",207.69,NA
564,11,"B11.S1xD1",797,800,"n.length",462.2,NA
565,11,"B11.S1xD1",797,800,"h.length",203.47,NA
565,11,"B11.S1xD1",797,800,"n.length",423.89,NA
566,11,"B11.S1xD1",797,800,"h.length",204.91,NA
566,11,"B11.S1xD1",797,800,"n.length",447.43,NA
567,11,"B11.S1xD1",797,800,"h.length",199.78,NA
567,11,"B11.S1xD1",797,800,"n.length",485.64,NA
568,11,"B11.S1xD1",797,800,"h.length",210.94,NA
568,11,"B11.S1xD1",797,800,"n.length",446.26,NA
569,11,"B11.S1xD1",797,800,"h.length",208.78,NA
569,11,"B11.S1xD1",797,800,"n.length",464.11,NA
570,11,"B11.S1xD1",797,800,"h.length",213.73,NA
570,11,"B11.S1xD1",797,800,"n.length",468.92,NA
571,11,"B11.S1xD1",797,800,"h.length",199.81,NA
571,11,"B11.S1xD1",797,800,"n.length",459.91,NA
572,11,"B11.S1xD1",797,800,"h.length",214.74,NA
572,11,"B11.S1xD1",797,800,"n.length",470.57,NA
573,11,"B11.S1xD1",797,800,"h.length",200.24,NA
573,11,"B11.S1xD1",797,800,"n.length",472.14,NA
574,11,"B11.S1xD1",797,800,"h.length",199.7,NA
574,11,"B11.S1xD1",797,800,"n.length",453.21,NA
575,11,"B11.S1xD1",797,800,"h.length",205.48,NA
575,11,"B11.S1xD1",797,800,"n.length",474.94,NA
2874,11,"B11.S1xD1",797,800,"hatching",1,237
2875,11,"B11.S1xD1",797,800,"hatching",1,237
2876,11,"B11.S1xD1",797,800,"hatching",1,237
2877,11,"B11.S1xD1",797,800,"hatching",1,237
2878,11,"B11.S1xD1",797,800,"hatching",1,237
2879,11,"B11.S1xD1",797,800,"hatching",1,237
2880,11,"B11.S1xD1",797,800,"hatching",1,237
2881,11,"B11.S1xD1",797,800,"hatching",1,237
2882,11,"B11.S1xD1",797,800,"hatching",1,237
2883,11,"B11.S1xD1",797,800,"hatching",1,237
2884,11,"B11.S1xD1",797,800,"hatching",1,237
2885,11,"B11.S1xD1",797,800,"hatching",1,237
2886,11,"B11.S1xD1",797,800,"hatching",1,237
2887,11,"B11.S1xD1",797,800,"hatching",1,237
2888,11,"B11.S1xD1",797,800,"hatching",1,237
2889,11,"B11.S1xD1",797,800,"hatching",0,237
2890,11,"B11.S1xD1",797,800,"hatching",0,237
2891,11,"B11.S1xD1",797,800,"hatching",1,238
2892,11,"B11.S1xD1",797,800,"hatching",1,238
2893,11,"B11.S1xD1",797,800,"hatching",1,238
2894,11,"B11.S1xD1",797,800,"hatching",1,238
2895,11,"B11.S1xD1",797,800,"hatching",1,238
2896,11,"B11.S1xD1",797,800,"hatching",1,238
2897,11,"B11.S1xD1",797,800,"hatching",1,238
2898,11,"B11.S1xD1",797,800,"hatching",1,238
2899,11,"B11.S1xD1",797,800,"hatching",1,238
2900,11,"B11.S1xD1",797,800,"hatching",1,238
2901,11,"B11.S1xD1",797,800,"hatching",1,238
2902,11,"B11.S1xD1",797,800,"hatching",1,238
2903,11,"B11.S1xD1",797,800,"hatching",1,238
2904,11,"B11.S1xD1",797,800,"hatching",1,238
2905,11,"B11.S1xD1",797,800,"hatching",1,238
2906,11,"B11.S1xD1",797,800,"hatching",1,238
2907,11,"B11.S1xD1",797,800,"hatching",1,238
2908,11,"B11.S1xD1",797,800,"hatching",1,238
2909,11,"B11.S1xD1",797,800,"hatching",0,238
2910,11,"B11.S1xD1",797,800,"hatching",0,238
2911,11,"B11.S1xD1",797,800,"hatching",0,238
7573,11,"B11.S1xD1",797,800,"settling",1,239
7574,11,"B11.S1xD1",797,800,"settling",1,239
7575,11,"B11.S1xD1",797,800,"settling",1,239
7576,11,"B11.S1xD1",797,800,"settling",1,239
7577,11,"B11.S1xD1",797,800,"settling",1,239
7578,11,"B11.S1xD1",797,800,"settling",1,239
7579,11,"B11.S1xD1",797,800,"settling",1,239
7580,11,"B11.S1xD1",797,800,"settling",1,239
7581,11,"B11.S1xD1",797,800,"settling",0,239
7582,11,"B11.S1xD1",797,800,"settling",0,239
7583,11,"B11.S1xD1",797,800,"settling",0,239
7584,11,"B11.S1xD1",797,800,"settling",0,239
7585,11,"B11.S1xD1",797,800,"settling",0,239
7586,11,"B11.S1xD1",797,800,"settling",0,239
7587,11,"B11.S1xD1",797,800,"settling",0,239
7588,11,"B11.S1xD1",797,800,"settling",0,239
7589,11,"B11.S1xD1",797,800,"settling",0,239
7590,11,"B11.S1xD1",797,800,"settling",0,239
7591,11,"B11.S1xD1",797,800,"settling",0,239
7592,11,"B11.S1xD1",797,800,"settling",0,239
7593,11,"B11.S1xD1",797,800,"settling",1,240
7594,11,"B11.S1xD1",797,800,"settling",1,240
7595,11,"B11.S1xD1",797,800,"settling",1,240
7596,11,"B11.S1xD1",797,800,"settling",1,240
7597,11,"B11.S1xD1",797,800,"settling",1,240
7598,11,"B11.S1xD1",797,800,"settling",1,240
7599,11,"B11.S1xD1",797,800,"settling",1,240
7600,11,"B11.S1xD1",797,800,"settling",0,240
7601,11,"B11.S1xD1",797,800,"settling",0,240
7602,11,"B11.S1xD1",797,800,"settling",0,240
7603,11,"B11.S1xD1",797,800,"settling",0,240
7604,11,"B11.S1xD1",797,800,"settling",0,240
7605,11,"B11.S1xD1",797,800,"settling",0,240
7606,11,"B11.S1xD1",797,800,"settling",0,240
7607,11,"B11.S1xD1",797,800,"settling",0,240
7608,11,"B11.S1xD1",797,800,"settling",0,240
7609,11,"B11.S1xD1",797,800,"settling",0,240
7610,11,"B11.S1xD1",797,800,"settling",0,240
7611,11,"B11.S1xD1",797,800,"settling",0,240
7612,11,"B11.S1xD1",797,800,"settling",0,240
7613,11,"B11.S1xD1",797,800,"settling",1,241
7614,11,"B11.S1xD1",797,800,"settling",1,241
7615,11,"B11.S1xD1",797,800,"settling",1,241
7616,11,"B11.S1xD1",797,800,"settling",1,241
7617,11,"B11.S1xD1",797,800,"settling",1,241
7618,11,"B11.S1xD1",797,800,"settling",1,241
7619,11,"B11.S1xD1",797,800,"settling",1,241
7620,11,"B11.S1xD1",797,800,"settling",1,241
7621,11,"B11.S1xD1",797,800,"settling",1,241
7622,11,"B11.S1xD1",797,800,"settling",1,241
7623,11,"B11.S1xD1",797,800,"settling",0,241
7624,11,"B11.S1xD1",797,800,"settling",0,241
7625,11,"B11.S1xD1",797,800,"settling",0,241
7626,11,"B11.S1xD1",797,800,"settling",0,241
7627,11,"B11.S1xD1",797,800,"settling",0,241
7628,11,"B11.S1xD1",797,800,"settling",0,241
7629,11,"B11.S1xD1",797,800,"settling",0,241
7630,11,"B11.S1xD1",797,800,"settling",0,241
7631,11,"B11.S1xD1",797,800,"settling",0,241
576,11,"B11.S1xD2",797,801,"h.length",207.77,NA
576,11,"B11.S1xD2",797,801,"n.length",531.05,NA
577,11,"B11.S1xD2",797,801,"h.length",198.36,NA
577,11,"B11.S1xD2",797,801,"n.length",424.5,NA
578,11,"B11.S1xD2",797,801,"h.length",213.58,NA
578,11,"B11.S1xD2",797,801,"n.length",440.23,NA
579,11,"B11.S1xD2",797,801,"h.length",206.54,NA
579,11,"B11.S1xD2",797,801,"n.length",436.94,NA
580,11,"B11.S1xD2",797,801,"h.length",202.65,NA
580,11,"B11.S1xD2",797,801,"n.length",430.27,NA
581,11,"B11.S1xD2",797,801,"h.length",211.68,NA
581,11,"B11.S1xD2",797,801,"n.length",437.24,NA
582,11,"B11.S1xD2",797,801,"h.length",218.85,NA
582,11,"B11.S1xD2",797,801,"n.length",438.73,NA
583,11,"B11.S1xD2",797,801,"h.length",199.6,NA
583,11,"B11.S1xD2",797,801,"n.length",340.84,NA
584,11,"B11.S1xD2",797,801,"h.length",201.36,NA
584,11,"B11.S1xD2",797,801,"n.length",442.96,NA
585,11,"B11.S1xD2",797,801,"h.length",201.31,NA
585,11,"B11.S1xD2",797,801,"n.length",443.02,NA
586,11,"B11.S1xD2",797,801,"h.length",212.24,NA
586,11,"B11.S1xD2",797,801,"n.length",437.6,NA
587,11,"B11.S1xD2",797,801,"h.length",213.81,NA
587,11,"B11.S1xD2",797,801,"n.length",446.12,NA
2912,11,"B11.S1xD2",797,801,"hatching",1,242
2913,11,"B11.S1xD2",797,801,"hatching",1,242
2914,11,"B11.S1xD2",797,801,"hatching",1,242
2915,11,"B11.S1xD2",797,801,"hatching",1,242
2916,11,"B11.S1xD2",797,801,"hatching",1,242
2917,11,"B11.S1xD2",797,801,"hatching",1,242
2918,11,"B11.S1xD2",797,801,"hatching",1,242
2919,11,"B11.S1xD2",797,801,"hatching",1,242
2920,11,"B11.S1xD2",797,801,"hatching",1,242
2921,11,"B11.S1xD2",797,801,"hatching",1,242
2922,11,"B11.S1xD2",797,801,"hatching",1,242
2923,11,"B11.S1xD2",797,801,"hatching",1,242
2924,11,"B11.S1xD2",797,801,"hatching",1,242
2925,11,"B11.S1xD2",797,801,"hatching",1,242
2926,11,"B11.S1xD2",797,801,"hatching",1,242
2927,11,"B11.S1xD2",797,801,"hatching",1,242
2928,11,"B11.S1xD2",797,801,"hatching",1,242
2929,11,"B11.S1xD2",797,801,"hatching",1,242
2930,11,"B11.S1xD2",797,801,"hatching",1,242
2931,11,"B11.S1xD2",797,801,"hatching",0,242
2932,11,"B11.S1xD2",797,801,"hatching",1,243
2933,11,"B11.S1xD2",797,801,"hatching",1,243
2934,11,"B11.S1xD2",797,801,"hatching",1,243
2935,11,"B11.S1xD2",797,801,"hatching",1,243
2936,11,"B11.S1xD2",797,801,"hatching",1,243
2937,11,"B11.S1xD2",797,801,"hatching",1,243
2938,11,"B11.S1xD2",797,801,"hatching",1,243
2939,11,"B11.S1xD2",797,801,"hatching",1,243
2940,11,"B11.S1xD2",797,801,"hatching",1,243
2941,11,"B11.S1xD2",797,801,"hatching",0,243
2942,11,"B11.S1xD2",797,801,"hatching",0,243
2943,11,"B11.S1xD2",797,801,"hatching",0,243
2944,11,"B11.S1xD2",797,801,"hatching",0,243
2945,11,"B11.S1xD2",797,801,"hatching",0,243
2946,11,"B11.S1xD2",797,801,"hatching",0,243
2947,11,"B11.S1xD2",797,801,"hatching",0,243
2948,11,"B11.S1xD2",797,801,"hatching",0,243
7632,11,"B11.S1xD2",797,801,"settling",1,244
7633,11,"B11.S1xD2",797,801,"settling",1,244
7634,11,"B11.S1xD2",797,801,"settling",1,244
7635,11,"B11.S1xD2",797,801,"settling",1,244
7636,11,"B11.S1xD2",797,801,"settling",1,244
7637,11,"B11.S1xD2",797,801,"settling",1,244
7638,11,"B11.S1xD2",797,801,"settling",1,244
7639,11,"B11.S1xD2",797,801,"settling",1,244
7640,11,"B11.S1xD2",797,801,"settling",1,244
7641,11,"B11.S1xD2",797,801,"settling",1,244
7642,11,"B11.S1xD2",797,801,"settling",1,244
7643,11,"B11.S1xD2",797,801,"settling",1,244
7644,11,"B11.S1xD2",797,801,"settling",1,244
7645,11,"B11.S1xD2",797,801,"settling",1,244
7646,11,"B11.S1xD2",797,801,"settling",1,244
7647,11,"B11.S1xD2",797,801,"settling",1,244
7648,11,"B11.S1xD2",797,801,"settling",1,244
7649,11,"B11.S1xD2",797,801,"settling",0,244
7650,11,"B11.S1xD2",797,801,"settling",0,244
7651,11,"B11.S1xD2",797,801,"settling",1,245
7652,11,"B11.S1xD2",797,801,"settling",1,245
7653,11,"B11.S1xD2",797,801,"settling",1,245
7654,11,"B11.S1xD2",797,801,"settling",1,245
7655,11,"B11.S1xD2",797,801,"settling",1,245
7656,11,"B11.S1xD2",797,801,"settling",1,245
7657,11,"B11.S1xD2",797,801,"settling",1,245
7658,11,"B11.S1xD2",797,801,"settling",1,245
7659,11,"B11.S1xD2",797,801,"settling",1,245
7660,11,"B11.S1xD2",797,801,"settling",1,245
7661,11,"B11.S1xD2",797,801,"settling",1,245
7662,11,"B11.S1xD2",797,801,"settling",1,245
7663,11,"B11.S1xD2",797,801,"settling",1,245
7664,11,"B11.S1xD2",797,801,"settling",1,245
7665,11,"B11.S1xD2",797,801,"settling",1,245
7666,11,"B11.S1xD2",797,801,"settling",1,245
7667,11,"B11.S1xD2",797,801,"settling",1,245
7668,11,"B11.S1xD2",797,801,"settling",1,245
7669,11,"B11.S1xD2",797,801,"settling",1,245
7670,11,"B11.S1xD2",797,801,"settling",0,245
7671,11,"B11.S1xD2",797,801,"settling",1,246
7672,11,"B11.S1xD2",797,801,"settling",1,246
7673,11,"B11.S1xD2",797,801,"settling",1,246
7674,11,"B11.S1xD2",797,801,"settling",1,246
7675,11,"B11.S1xD2",797,801,"settling",1,246
7676,11,"B11.S1xD2",797,801,"settling",1,246
7677,11,"B11.S1xD2",797,801,"settling",1,246
7678,11,"B11.S1xD2",797,801,"settling",1,246
7679,11,"B11.S1xD2",797,801,"settling",1,246
7680,11,"B11.S1xD2",797,801,"settling",1,246
7681,11,"B11.S1xD2",797,801,"settling",1,246
7682,11,"B11.S1xD2",797,801,"settling",1,246
7683,11,"B11.S1xD2",797,801,"settling",1,246
7684,11,"B11.S1xD2",797,801,"settling",1,246
7685,11,"B11.S1xD2",797,801,"settling",1,246
7686,11,"B11.S1xD2",797,801,"settling",1,246
7687,11,"B11.S1xD2",797,801,"settling",0,246
7688,11,"B11.S1xD2",797,801,"settling",0,246
7689,11,"B11.S1xD2",797,801,"settling",0,246
588,11,"B11.S1xD3",797,802,"h.length",202.52,NA
588,11,"B11.S1xD3",797,802,"n.length",465.32,NA
589,11,"B11.S1xD3",797,802,"h.length",196.82,NA
589,11,"B11.S1xD3",797,802,"n.length",483.91,NA
590,11,"B11.S1xD3",797,802,"h.length",192.57,NA
590,11,"B11.S1xD3",797,802,"n.length",474.14,NA
591,11,"B11.S1xD3",797,802,"h.length",191.79,NA
591,11,"B11.S1xD3",797,802,"n.length",471.73,NA
